accession	path	rank	lineage
GCF_000511875.1	path2784	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp000511875
GCA_003448675.1	path2784	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HB2-32-21;s__HB2-32-21 sp003448675
GCA_003645535.1	path2784	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HB2-32-21;s__HB2-32-21 sp003645535
GCA_003864455.1	path2785	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2785	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2785	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2785	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_002390525.1	path2785	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__Porticoccus sp002390525
GCA_002313335.1	path2785	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002313335
GCA_001438605.1	path2785	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp001438605
GCA_003864455.1	path2786	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2786	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2786	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2786	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCF_000511875.1	path2786	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp000511875
GCA_006227015.1	path2786	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__Porticoccus sp006227015
GCA_002390525.1	path2786	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__Porticoccus sp002390525
GCA_003864455.1	path2787	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2787	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2787	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2787	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCF_000511875.1	path2787	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp000511875
GCA_003509025.1	path2787	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp003509025
GCA_002339165.1	path2787	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002339165
GCA_003864455.1	path2788	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2788	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2788	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2788	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_002719575.1	path2788	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002719575
GCA_002700775.1	path2788	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__OM182;s__OM182 sp002700775
GCA_003482475.1	path2788	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__OM182;s__OM182 sp003482475
GCA_003864455.1	path2789	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2789	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2789	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2789	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_002719575.1	path2789	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002719575
GCF_001444425.1	path2789	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella spirulinae
GCA_002711845.1	path2789	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella sp002711845
GCA_003864455.1	path2790	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2790	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2790	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2790	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_002719575.1	path2790	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002719575
GCA_001802565.1	path2790	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5078;s__UBA5078 sp001802565
GCA_002416505.1	path2790	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5078;s__UBA5078 sp002416505
GCA_003864455.1	path2791	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2791	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2791	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2791	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_002719575.1	path2791	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002719575
GCA_002414385.1	path2791	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__UBA5109 sp002414385
GCA_002746215.1	path2791	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__UBA5109 sp002746215
GCA_003864455.1	path2792	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2792	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2792	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCF_000731675.1	path2792	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCF_001758195.1	path2792	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella acticola
GCA_003451715.1	path2792	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp003451715
GCA_002719575.1	path2792	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002719575
GCA_003864455.1	path2793	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2793	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2793	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2793	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2793	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_000380335.1	path2793	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter vinelandii
GCF_004339665.1	path2793	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter chroococcum
GCA_003864455.1	path2794	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2794	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2794	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2794	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2794	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_000349845.1	path2794	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp000349845
GCF_900112375.1	path2794	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas citronellolis
GCA_003864455.1	path2795	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2795	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2795	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2795	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2795	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCA_002692525.1	path2795	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp002692525
GCF_000756775.1	path2795	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A saudiphocaensis
GCA_003864455.1	path2796	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2796	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2796	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2796	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2796	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_001518815.1	path2796	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_B;s__Pseudomonas_B oryzihabitans_E
GCF_000730625.1	path2796	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_B;s__Pseudomonas_B oryzihabitans
GCA_003864455.1	path2797	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2797	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2797	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2797	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2797	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_900104945.1	path2797	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D xinjiangensis
GCF_900105655.1	path2797	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D salegens
GCA_003864455.1	path2798	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2798	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2798	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2798	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCF_900103845.1	path2798	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jinjuensis
GCF_000731675.1	path2798	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capeferrum
GCA_001465025.1	path2798	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCA_003864455.1	path2799	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2799	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2799	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2799	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2799	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_002355475.1	path2799	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F furukawaii
GCF_002003485.1	path2799	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F resinovorans_C
GCA_003864455.1	path2800	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2800	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2800	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2800	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2800	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_900109175.1	path2800	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_K;s__Pseudomonas_K linyingensis
GCF_004801855.1	path2800	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_K;s__Pseudomonas_K sp004801855
GCA_003864455.1	path2801	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
GCF_004358185.1	path2801	phylum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002342165.1	path2801	class	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella sp002342165
GCA_002714125.1	path2801	order	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002714125
GCA_001465025.1	path2801	family	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001465025
GCF_002286785.1	path2801	genus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_M;s__Pseudomonas_M sp002286785
GCF_002091635.1	path2801	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_M;s__Pseudomonas_M indica
GCA_003864455.1	path2802	superkingdom	d__Bacteria;p__Margulisbacteria;c__Termititenacia;o__Termititenacales;f__Termititenacaceae;g__Termititenax;s__Termititenax aidoneus
